Customer_ID,Name,Age,Gender,City,Income
4205,Diya Gupta,22.0,Male,Hyderabad,1257971.0
3744,Diya Mehta,26.0,Other,Ahmedabad,1157981.0
803,Reyansh Reddy,48.0,Male,Kolkata,825538.0
3485,Krishna Singh,24.0,Male,Mumbai,1359729.0
3981,Riya Kumar,32.0,Male,Bangalore,1922943.0
4911,Diya Kumar,54.0,Other,Mumbai,525396.0
3069,Aadhya Joshi,35.0,Male,Jaipur,
4245,Ishaan Reddy,21.0,Other,Mumbai,839683.0
4646,Vivaan Iyer,38.0,Other,Surat,688510.0
2865,Pari Das,42.0,Female,Bangalore,389246.0
4363,Ira Joshi,29.0,Other,Pune,688093.0
4358,Myra Joshi,63.0,Other,Kolkata,1640855.0
2906,Ishaan Patel,32.0,Other,Surat,
2177,Reyansh Reddy,55.0,Female,Mumbai,
2734,Sai Joshi,63.0,Other,Bangalore,1140604.0
4899,Reyansh Kumar,27.0,Female,Kolkata,
2767,Diya Mehta,52.0,Female,Hyderabad,1676128.0
3535,Pari Singh,54.0,Other,Hyderabad,1127531.0
1681,Diya Gupta,35.0,Other,Pune,1000012.0
2467,Ishaan Joshi,56.0,Other,Hyderabad,1223016.0
4758,Aditya Das,26.0,Female,Chennai,795728.0
1247,Vivaan Singh,,Male,Chennai,396052.0
921,Vivaan Gupta,57.0,Other,Mumbai,1780578.0
4163,Saanvi Kumar,46.0,Other,Pune,1461262.0
1961,Saanvi Singh,40.0,Other,Pune,625366.0
305,Sai Kumar,42.0,Other,Jaipur,841652.0
3386,Pari Singh,58.0,Other,Delhi,1453699.0
4602,Aadhya Mehta,40.0,Female,Delhi,439310.0
2232,Riya Iyer,63.0,Male,Surat,1322168.0
4967,Ira Sharma,,Other,Jaipur,1540432.0
2571,Myra Reddy,18.0,Other,Ahmedabad,1072825.0
3962,Aditya Reddy,35.0,Male,Pune,288093.0
1697,Ira Kumar,43.0,Other,Bangalore,861760.0
4804,Ananya Patel,38.0,Other,Surat,364612.0
4014,Saanvi Sharma,67.0,Other,Ahmedabad,
2261,Arjun Joshi,58.0,Other,Surat,1489345.0
1360,Aanya Singh,22.0,Female,Surat,1305323.0
100,Sai Singh,31.0,Male,Mumbai,3062796.0
1745,Ishaan Reddy,27.0,Male,Delhi,1551143.0
293,Sai Patel,53.0,Male,Surat,1764208.0
236,Arjun Singh,69.0,Female,Pune,526931.0
3510,Sara Kumar,61.0,Other,Chennai,1864556.0
748,Sai Das,68.0,Female,Chennai,1593353.0
4503,Arjun Das,40.0,Other,Kolkata,1624665.0
832,Diya Reddy,43.0,Other,Chennai,1265208.0
1994,Aanya Iyer,43.0,Other,Chennai,7527680.0
1243,Aditya Reddy,,Other,Surat,1965763.0
945,Ishaan Mehta,67.0,,Hyderabad,512184.0
4227,Saanvi Patel,56.0,,Surat,588220.0
920,Myra Mehta,59.0,Other,Mumbai,1862292.0
3674,Saanvi Patel,49.0,Male,Chennai,1408832.0
800,Sara Iyer,,Male,Chennai,1022453.0
4895,Reyansh Gupta,,Male,Mumbai,319395.0
4293,Diya Iyer,28.0,Male,Jaipur,1595311.0
2043,Aanya Reddy,59.0,,Jaipur,1090036.0
1660,Aadhya Kumar,22.0,Female,Pune,2215444.0
855,Vihaan Joshi,30.0,Male,Surat,229407.0
4729,Diya Mehta,25.0,Male,Bangalore,1856523.0
3933,Arjun Joshi,31.0,Other,Mumbai,233566.0
39,Ananya Iyer,23.0,Female,Kolkata,1641422.0
2707,Myra Das,20.0,Male,Jaipur,1221865.0
1139,Reyansh Gupta,42.0,Other,Mumbai,1170732.0
3303,Sara Sharma,42.0,Other,Surat,1313954.0
90,Myra Reddy,35.0,,,1965819.0
3095,Krishna Singh,58.0,Other,Surat,1364019.0
2122,Vihaan Kumar,61.0,Female,Chennai,1920089.0
3039,Aadhya Gupta,61.0,Female,Surat,1450696.0
1969,Vihaan Sharma,,Female,Delhi,211596.0
2126,Riya Gupta,41.0,Male,Chennai,1260407.0
3501,Aadhya Iyer,22.0,Female,Surat,1424200.0
176,Myra Das,61.0,Other,Mumbai,1568341.0
2626,Ananya Joshi,21.0,Male,Mumbai,
3916,Ishaan Gupta,61.0,Male,Jaipur,740595.0
2222,Ira Joshi,61.0,Other,Mumbai,922711.0
2382,Ishaan Patel,,Male,Hyderabad,1241736.0
3359,Vihaan Das,27.0,Male,Surat,454429.0
197,Krishna Das,64.0,Female,Jaipur,1030095.0
3440,Riya Gupta,24.0,Other,Pune,1487174.0
1348,Ishaan Reddy,35.0,Male,Surat,1851322.0
1957,Ananya Das,,Female,Mumbai,317940.0
623,Vivaan Das,64.0,Female,Hyderabad,
3580,Aanya Kumar,51.0,Female,Surat,1858741.0
3971,Aadhya Sharma,31.0,Female,Chennai,1815564.0
2314,Ananya Joshi,60.0,Female,,1575643.0
4037,Aarav Sharma,28.0,Male,Surat,1050748.0
4172,Ira Singh,44.0,Other,Jaipur,1560978.0
1817,Shaurya Kumar,65.0,Other,Bangalore,
1273,Shaurya Patel,37.0,Other,Surat,1758689.0
2590,Aarav Iyer,,Other,Delhi,464983.0
3849,Diya Das,48.0,Male,Delhi,1169003.0
2185,Ishaan Das,49.0,Other,Pune,648778.0
4685,Sara Das,41.0,Male,Mumbai,249328.0
1706,Aarav Das,,Male,Delhi,1044253.0
1684,Ira Kumar,38.0,Female,Bangalore,1642682.0
2480,Vihaan Joshi,56.0,,Kolkata,432200.0
3476,Riya Mehta,46.0,Female,Ahmedabad,993722.0
1538,Ananya Mehta,37.0,Female,,728042.0
1005,Reyansh Singh,36.0,Other,Jaipur,1885965.0
2858,Ananya Singh,47.0,Other,Pune,354462.0
2748,Pari Mehta,30.0,Male,Bangalore,813499.0
4924,Saanvi Mehta,69.0,Other,Hyderabad,
3477,Aditya Gupta,54.0,Other,Jaipur,1022769.0
4481,Pari Patel,35.0,Female,Jaipur,1848837.0
2135,Riya Patel,30.0,Male,Bangalore,
3899,Aditya Gupta,35.0,Other,Delhi,304824.0
551,Sara Reddy,50.0,Other,Kolkata,348825.0
4281,Aanya Iyer,48.0,Other,Hyderabad,874481.0
2168,Reyansh Gupta,64.0,Male,Pune,1497868.0
4976,Saanvi Singh,56.0,Other,Chennai,5755812.0
3728,Vihaan Reddy,37.0,Male,Pune,1083467.0
4907,Vihaan Iyer,27.0,Female,Surat,886323.0
1974,Krishna Das,,Female,Pune,5383588.0
4140,Aadhya Sharma,49.0,Female,Ahmedabad,814863.0
4323,Diya Gupta,48.0,Other,Ahmedabad,577169.0
132,Krishna Iyer,54.0,Female,Ahmedabad,1736643.0
790,Aadhya Singh,61.0,Female,Ahmedabad,688793.0
1929,Ira Das,32.0,Male,Mumbai,886737.0
3368,Aditya Sharma,40.0,Female,Mumbai,1556800.0
1635,Arjun Kumar,27.0,Male,Bangalore,423336.0
2751,Sara Mehta,65.0,Other,Ahmedabad,538009.0
46,Arjun Das,22.0,Other,Delhi,1007951.0
4607,Riya Kumar,25.0,Other,Hyderabad,1936354.0
1027,Vihaan Iyer,32.0,,Mumbai,1997718.0
4050,Saanvi Das,29.0,Male,Jaipur,
2112,Sai Mehta,45.0,Other,Delhi,1485895.0
3651,Saanvi Singh,54.0,Female,Delhi,552115.0
1172,Ira Sharma,37.0,Male,Ahmedabad,227359.0
338,Vihaan Singh,60.0,Female,Bangalore,1341696.0
3933,Arjun Joshi,31.0,Other,Mumbai,233566.0
4582,Arjun Reddy,20.0,Other,Ahmedabad,422128.0
4383,Pari Singh,55.0,Other,Bangalore,475373.0
3507,Aditya Singh,32.0,Female,Chennai,1798841.0
3654,Vihaan Singh,38.0,Male,Ahmedabad,1973260.0
1615,Arjun Gupta,59.0,Other,Delhi,1811660.0
4989,Vihaan Iyer,58.0,Female,Surat,277022.0
2205,Krishna Mehta,31.0,Female,Hyderabad,976812.0
1908,Myra Kumar,20.0,Female,Ahmedabad,626538.0
3817,Pari Gupta,30.0,Other,Surat,894001.0
3056,Shaurya Sharma,65.0,Female,Delhi,1228083.0
1122,Aarav Patel,59.0,Female,Chennai,
4666,Vivaan Singh,19.0,Female,Delhi,596677.0
1250,Myra Das,41.0,Other,,1363297.0
4793,Riya Kumar,67.0,Other,Pune,271964.0
604,Myra Joshi,45.0,Female,Ahmedabad,1267610.0
1902,Ira Kumar,36.0,Female,Hyderabad,1576633.0
4980,Arjun Sharma,42.0,Female,Surat,617687.0
3988,Myra Joshi,,Male,Kolkata,1654884.0
422,Ishaan Joshi,47.0,Female,Hyderabad,663540.0
2432,Sai Sharma,29.0,Female,Pune,840761.0
2567,Aditya Joshi,44.0,Female,Surat,1732308.0
3077,Aditya Mehta,58.0,Female,Hyderabad,939185.0
1080,Saanvi Kumar,,Male,Kolkata,1693217.0
515,Shaurya Sharma,53.0,Female,Delhi,1414936.0
2836,Ira Joshi,51.0,Female,Mumbai,243035.0
2493,Vivaan Singh,61.0,Other,Hyderabad,1331859.0
1879,Vihaan Reddy,67.0,Other,Delhi,1585654.0
3713,Reyansh Iyer,23.0,Other,Delhi,628305.0
1198,Aanya Mehta,64.0,Other,Bangalore,2411304.0
4727,Vivaan Das,29.0,Male,Surat,905214.0
4865,Pari Kumar,45.0,Other,Ahmedabad,1880473.0
2634,Diya Joshi,60.0,,Hyderabad,1232149.0
1568,Reyansh Gupta,49.0,Female,Surat,1669759.0
59,Myra Iyer,54.0,Female,Jaipur,
4450,Krishna Mehta,54.0,Female,Ahmedabad,1140811.0
1434,Riya Joshi,66.0,Other,,415271.0
1289,Aadhya Mehta,23.0,Other,Mumbai,315902.0
3635,Aarav Mehta,19.0,Male,Chennai,
3940,Saanvi Mehta,69.0,Female,Bangalore,1698666.0
4539,Reyansh Das,54.0,Female,Kolkata,818000.0
2387,Arjun Gupta,58.0,Other,Hyderabad,1464979.0
1907,Aditya Iyer,27.0,Other,Delhi,226579.0
514,Sai Iyer,61.0,,Kolkata,540551.0
4007,Arjun Gupta,41.0,Female,Surat,1357178.0
2962,Krishna Mehta,,Female,Pune,455088.0
1017,Diya Gupta,26.0,Female,Pune,808736.0
3964,Ira Kumar,,Other,Hyderabad,1542118.0
2774,Aarav Patel,47.0,Female,Ahmedabad,1040683.0
1343,Sara Das,34.0,Female,Mumbai,1343481.0
797,Krishna Kumar,60.0,,Chennai,966760.0
2073,Diya Reddy,58.0,Other,Chennai,1684894.0
3453,Vivaan Sharma,18.0,Male,Pune,246288.0
3375,Myra Singh,31.0,Other,Bangalore,1009054.0
2542,Diya Das,22.0,Female,Jaipur,1818661.0
4960,Arjun Joshi,,Male,Mumbai,335058.0
2672,Aadhya Kumar,46.0,Other,Kolkata,1382696.0
2037,Vivaan Iyer,37.0,Male,,1695989.0
3087,Vihaan Joshi,51.0,Other,Delhi,527133.0
309,Ishaan Das,59.0,Other,Delhi,420190.0
602,Ishaan Kumar,29.0,Female,Delhi,1347565.0
4928,Arjun Joshi,28.0,Male,Delhi,571436.0
2721,Ira Iyer,36.0,Female,Kolkata,1640575.0
1862,Krishna Reddy,28.0,Female,Hyderabad,1866221.0
2300,Shaurya Sharma,65.0,Male,Bangalore,356884.0
4597,Saanvi Iyer,,Other,Mumbai,541886.0
3400,Arjun Iyer,39.0,Male,Kolkata,1123455.0
3009,Aadhya Reddy,65.0,Other,Ahmedabad,1325341.0
894,Arjun Singh,41.0,Male,Bangalore,641979.0
2710,Vihaan Patel,29.0,Other,Hyderabad,405053.0
2358,Sai Reddy,45.0,Male,Chennai,1725777.0
4484,Reyansh Reddy,31.0,Female,,348710.0
4025,Sai Sharma,54.0,Other,Ahmedabad,773793.0
2599,Ananya Singh,50.0,Other,Chennai,
4974,Vihaan Joshi,38.0,Other,Delhi,
4491,Riya Singh,39.0,Female,Mumbai,3456832.0
2793,Krishna Mehta,,,Hyderabad,1550063.0
4702,Sara Gupta,69.0,Other,Bangalore,1487337.0
2968,Reyansh Joshi,35.0,Male,Bangalore,1992178.0
4194,Ira Sharma,64.0,Male,Delhi,1316509.0
2441,Diya Joshi,68.0,Other,Pune,1591762.0
947,Vihaan Das,25.0,,Kolkata,504711.0
3159,Pari Iyer,61.0,Other,Jaipur,905550.0
3595,Sai Mehta,33.0,Female,Kolkata,616510.0
2077,Sara Kumar,32.0,Male,Mumbai,1857992.0
2110,Vivaan Singh,57.0,Male,Chennai,1530746.0
1923,Ishaan Kumar,58.0,,Ahmedabad,283967.0
256,Vihaan Singh,,Female,,969406.0
4451,Aanya Singh,24.0,Female,Ahmedabad,895006.0
3573,Reyansh Kumar,35.0,Other,Hyderabad,1853627.0
1503,Shaurya Reddy,28.0,Female,Mumbai,448784.0
2437,Krishna Singh,69.0,Male,Jaipur,981673.0
2451,Krishna Das,22.0,Male,Surat,1844533.0
3394,Arjun Singh,24.0,Female,Kolkata,900570.0
1964,Sara Joshi,,Female,Chennai,1371462.0
4746,Ananya Iyer,35.0,Other,Jaipur,1644150.0
350,Aadhya Patel,66.0,Male,Mumbai,689151.0
3044,Aarav Singh,36.0,Other,Hyderabad,1485602.0
344,Arjun Mehta,41.0,Male,Delhi,1021463.0
2258,Arjun Sharma,29.0,Other,Bangalore,769838.0
3977,Vivaan Joshi,26.0,Other,Kolkata,316572.0
4254,Shaurya Mehta,55.0,Other,Ahmedabad,382099.0
846,Saanvi Reddy,25.0,Female,Chennai,551423.0
4566,Aanya Das,33.0,Male,Delhi,296098.0
1335,Arjun Singh,59.0,Male,Bangalore,1619924.0
2178,Sara Das,57.0,Other,Delhi,1812885.0
462,Vivaan Iyer,,Male,Surat,584032.0
3117,Vihaan Gupta,48.0,Male,Kolkata,1203297.0
3804,Vihaan Das,22.0,Male,Mumbai,1447020.0
4298,Shaurya Sharma,21.0,Male,Hyderabad,1054920.0
3173,Sai Iyer,,,Kolkata,1270855.0
4091,Shaurya Patel,41.0,Female,Ahmedabad,574537.0
1372,Saanvi Reddy,29.0,Female,,1695189.0
1605,Ira Gupta,34.0,Female,Hyderabad,
3638,Vivaan Reddy,60.0,Female,Chennai,750154.0
4881,Myra Kumar,27.0,Male,Pune,1513265.0
4215,Reyansh Reddy,23.0,Male,Chennai,1553531.0
1844,Reyansh Sharma,,,Kolkata,236969.0
1077,Ishaan Singh,43.0,Male,Kolkata,309697.0
4145,Aarav Joshi,66.0,Other,Bangalore,846046.0
3310,Aanya Sharma,35.0,,Delhi,1572867.0
4396,Ananya Das,30.0,Female,Surat,4639884.0
3780,Myra Singh,27.0,Female,,
596,Aadhya Singh,69.0,Male,Ahmedabad,1429904.0
2847,Aadhya Iyer,24.0,Other,Surat,1316042.0
2655,Vivaan Sharma,64.0,Female,Ahmedabad,1930207.0
2116,Aadhya Mehta,36.0,Male,Kolkata,1717878.0
3049,Reyansh Joshi,48.0,Male,Mumbai,1439130.0
626,Aadhya Joshi,61.0,Other,Bangalore,
2207,Shaurya Mehta,51.0,Male,Mumbai,517061.0
439,Vihaan Gupta,,Male,Jaipur,921806.0
3023,Aditya Joshi,30.0,Female,Mumbai,1778303.0
373,Reyansh Das,27.0,Male,Ahmedabad,223838.0
4825,Pari Das,29.0,Other,Surat,1064641.0
1616,Krishna Reddy,38.0,Other,,1949526.0
1513,Pari Mehta,,Male,,1163377.0
2696,Aanya Reddy,34.0,Female,,313666.0
4076,Riya Joshi,25.0,Other,Pune,1180037.0
4502,Sai Kumar,36.0,Female,,350851.0
864,Riya Kumar,20.0,Other,Mumbai,679330.0
3539,Pari Sharma,26.0,Female,Ahmedabad,995227.0
249,Vihaan Patel,42.0,Male,Mumbai,1022833.0
3034,Ishaan Das,27.0,Male,Mumbai,486802.0
2700,Myra Das,,Other,Mumbai,
1946,Ishaan Singh,55.0,,Mumbai,1908184.0
905,Ira Patel,67.0,Female,Hyderabad,1695477.0
4472,Ishaan Sharma,26.0,Other,Kolkata,1215698.0
552,Ishaan Gupta,22.0,Other,Delhi,1645080.0
3177,Vivaan Mehta,68.0,Female,Delhi,1256603.0
3012,Shaurya Joshi,63.0,Other,Hyderabad,1378118.0
3249,Aarav Sharma,62.0,Female,,799692.0
1962,Ira Kumar,58.0,Male,,313815.0
4941,Krishna Gupta,20.0,Male,Kolkata,215235.0
2472,Diya Patel,28.0,Male,Hyderabad,1161814.0
1325,Riya Gupta,31.0,Other,Bangalore,
2807,Sara Iyer,26.0,Other,Hyderabad,1802078.0
1207,Krishna Gupta,53.0,Male,Surat,315087.0
1611,Aarav Patel,26.0,Other,Kolkata,954841.0
1229,Ananya Kumar,28.0,Male,Surat,1514950.0
2390,Vivaan Iyer,45.0,Female,Kolkata,578991.0
1634,Shaurya Gupta,54.0,Male,Chennai,882485.0
3802,Sai Mehta,56.0,Male,Bangalore,1578477.0
4229,Shaurya Iyer,44.0,Female,Bangalore,576526.0
4379,Vivaan Das,58.0,Female,Ahmedabad,1317982.0
2913,Sai Singh,51.0,Male,Ahmedabad,
1922,Sai Das,28.0,Other,Mumbai,572866.0
548,Saanvi Joshi,49.0,Male,Pune,1798511.0
2440,Riya Gupta,,Male,Jaipur,1905167.0
3779,Arjun Iyer,39.0,Other,Kolkata,854047.0
306,Vihaan Das,26.0,Male,Jaipur,1077905.0
1743,Sara Patel,52.0,Male,Chennai,526053.0
4604,Sai Kumar,58.0,Other,,946862.0
4411,Aanya Mehta,27.0,Female,Jaipur,943888.0
3682,Riya Das,49.0,Other,Kolkata,
4225,Aanya Reddy,35.0,Male,Kolkata,998442.0
656,Sara Das,31.0,Other,Mumbai,972738.0
496,Aditya Gupta,45.0,Male,,308335.0
1143,Sai Iyer,32.0,Other,Bangalore,1609334.0
394,Arjun Sharma,60.0,Other,Bangalore,999473.0
4598,Riya Das,33.0,Other,Surat,1148406.0
3985,Reyansh Das,46.0,Female,Surat,303583.0
232,Sara Sharma,51.0,Other,Mumbai,1580494.0
3011,Riya Sharma,47.0,Female,Ahmedabad,7025532.0
446,Saanvi Joshi,50.0,Male,Delhi,902790.0
2487,Ishaan Gupta,,Female,Hyderabad,1449934.0
4400,Myra Sharma,66.0,Other,Delhi,992536.0
2565,Saanvi Sharma,29.0,Other,Mumbai,1143909.0
4968,Ira Das,58.0,Male,Mumbai,1924963.0
1137,Aanya Mehta,19.0,Female,Ahmedabad,1598915.0
4861,Sara Mehta,28.0,Other,Bangalore,1557461.0
3829,Aadhya Joshi,24.0,Female,Mumbai,1233311.0
4322,Arjun Patel,57.0,Female,Jaipur,986990.0
3282,Ishaan Sharma,64.0,Other,Delhi,568631.0
1058,Aarav Patel,19.0,Female,Bangalore,1134416.0
588,Aadhya Reddy,37.0,Male,Hyderabad,347791.0
4912,Myra Joshi,29.0,Female,Delhi,1534865.0
929,Saanvi Das,41.0,Male,Bangalore,281137.0
3097,Sara Reddy,59.0,Female,Surat,1655012.0
1201,Aadhya Reddy,51.0,Other,,498203.0
201,Saanvi Mehta,61.0,Female,Ahmedabad,948640.0
497,Shaurya Gupta,34.0,Other,Surat,1622851.0
2296,Ishaan Reddy,32.0,Other,Jaipur,1951943.0
2911,Vihaan Sharma,39.0,Male,Mumbai,1092179.0
943,Vivaan Mehta,29.0,,Delhi,
2839,Ishaan Das,48.0,Male,Mumbai,689877.0
4261,Sai Patel,43.0,Female,Mumbai,1681282.0
1180,Riya Kumar,39.0,Female,Kolkata,1427649.0
917,Aadhya Patel,33.0,Male,Bangalore,1087807.0
337,Arjun Kumar,,Male,Delhi,206472.0
2840,Myra Kumar,24.0,Male,Ahmedabad,801065.0
897,Saanvi Kumar,25.0,Other,Surat,1166925.0
3271,Sara Iyer,27.0,Male,Delhi,675612.0
1643,Riya Mehta,62.0,Other,Bangalore,1637070.0
4499,Aditya Mehta,28.0,Male,,
3362,Riya Das,46.0,Male,Ahmedabad,1056296.0
575,Ananya Joshi,54.0,Male,,1353583.0
825,Shaurya Sharma,37.0,,Pune,557129.0
2628,Ishaan Iyer,59.0,Other,Delhi,1288317.0
3136,Krishna Kumar,46.0,Other,Bangalore,851724.0
4307,Vihaan Reddy,25.0,Male,Mumbai,1660089.0
753,Riya Patel,19.0,Female,Jaipur,1529689.0
650,Aditya Gupta,25.0,Male,Kolkata,
853,Ishaan Iyer,38.0,Other,Hyderabad,610945.0
2074,Saanvi Reddy,23.0,Male,Surat,681344.0
117,Ira Mehta,59.0,Other,Bangalore,1749698.0
4301,Vihaan Patel,58.0,Other,Pune,1246166.0
576,Krishna Singh,42.0,Male,Ahmedabad,1301745.0
28,Krishna Joshi,60.0,Male,Ahmedabad,1357230.0
2963,Ananya Mehta,47.0,Other,Ahmedabad,1791636.0
3918,Shaurya Das,53.0,Female,Jaipur,1054968.0
2645,Krishna Mehta,53.0,Male,Pune,876881.0
482,Diya Singh,39.0,Male,Mumbai,508412.0
2466,Diya Joshi,52.0,Female,Surat,750227.0
2581,Pari Kumar,27.0,Male,Mumbai,536791.0
2004,Vihaan Iyer,46.0,Female,,405116.0
4858,Arjun Singh,,Other,Hyderabad,551996.0
1927,Shaurya Sharma,45.0,Female,Ahmedabad,776540.0
2984,Riya Kumar,30.0,Other,Kolkata,1162204.0
4479,Ishaan Joshi,47.0,Other,Surat,205569.0
3126,Aadhya Sharma,68.0,,Delhi,275431.0
3554,Ira Reddy,19.0,Male,,1512333.0
950,Sara Iyer,33.0,Other,Pune,1727472.0
224,Ishaan Singh,44.0,,Jaipur,1403849.0
3304,Aanya Patel,63.0,Male,Bangalore,1522783.0
842,Myra Sharma,65.0,Other,Mumbai,1470404.0
4247,Arjun Reddy,20.0,Other,Hyderabad,1920999.0
3818,Vivaan Joshi,35.0,Female,Mumbai,1908024.0
257,Ira Singh,28.0,Female,Delhi,274060.0
3657,Vihaan Kumar,58.0,Female,Hyderabad,1081755.0
2830,Myra Mehta,64.0,,Pune,1928039.0
625,Arjun Reddy,41.0,Female,,1875586.0
472,Aarav Kumar,34.0,Male,Mumbai,1172224.0
400,Aditya Reddy,27.0,Male,Surat,629268.0
142,Aarav Gupta,61.0,Female,Kolkata,503508.0
3596,Aanya Das,,Male,Surat,973584.0
1834,Aarav Das,18.0,Female,Kolkata,777648.0
4740,Ananya Das,29.0,Male,Delhi,765200.0
2399,Aanya Das,55.0,Male,Hyderabad,1402517.0
2536,Aanya Iyer,54.0,Other,,707313.0
4295,Riya Iyer,63.0,Male,Ahmedabad,1837197.0
3857,Riya Iyer,58.0,Female,Chennai,915814.0
4931,Shaurya Sharma,57.0,,Pune,733199.0
4772,Diya Mehta,20.0,,Pune,4706200.0
4726,Vihaan Patel,25.0,Other,Jaipur,777202.0
1712,Ananya Sharma,41.0,Male,Chennai,1353294.0
769,Ira Gupta,45.0,Other,Surat,725811.0
3995,Aarav Sharma,63.0,Male,Ahmedabad,1690754.0
2784,Ishaan Reddy,51.0,Female,Kolkata,328260.0
4107,Arjun Patel,65.0,Female,Ahmedabad,1311208.0
2032,Vihaan Kumar,41.0,Other,Surat,971594.0
1375,Aadhya Sharma,24.0,Other,Ahmedabad,1362283.0
1293,Riya Patel,27.0,Male,Kolkata,371734.0
4809,Aanya Gupta,50.0,Male,Kolkata,632845.0
2109,Aditya Kumar,46.0,Other,Kolkata,1901300.0
1650,Myra Kumar,41.0,,Mumbai,694987.0
2861,Myra Singh,50.0,Male,Pune,973196.0
617,Saanvi Das,34.0,Male,Bangalore,1519073.0
1488,Ira Kumar,37.0,Male,Surat,451914.0
2735,Aditya Kumar,26.0,Other,Ahmedabad,
2993,Sai Singh,63.0,Female,Pune,762742.0
4984,Vivaan Patel,,Male,Ahmedabad,264407.0
1124,Riya Joshi,54.0,Female,Ahmedabad,919881.0
4412,Saanvi Reddy,43.0,Female,Surat,910554.0
512,Myra Sharma,43.0,Other,Chennai,1176417.0
1059,Ira Das,39.0,Other,Ahmedabad,325259.0
2237,Krishna Mehta,69.0,Other,Jaipur,1164473.0
143,Vihaan Reddy,60.0,Male,Bangalore,912406.0
3324,Saanvi Gupta,62.0,Male,Surat,381664.0
181,Reyansh Sharma,34.0,Male,Bangalore,726154.0
2560,Krishna Joshi,63.0,Other,Jaipur,423240.0
247,Aditya Patel,36.0,Female,Bangalore,382466.0
1445,Diya Reddy,53.0,Female,Kolkata,1866463.0
192,Aadhya Mehta,39.0,Other,Delhi,
4507,Riya Reddy,45.0,Male,Bangalore,1340635.0
1869,Arjun Singh,31.0,Other,Mumbai,1145035.0
4725,Shaurya Das,66.0,Male,Jaipur,1038288.0
2146,Myra Patel,69.0,Other,Pune,1870720.0
2367,Aarav Mehta,18.0,Female,,1411012.0
959,Diya Das,,,Surat,341131.0
4341,Ira Mehta,62.0,Male,Ahmedabad,7276112.0
2902,Shaurya Joshi,,Other,Pune,1848229.0
635,Pari Iyer,19.0,Female,Delhi,356556.0
108,Ishaan Sharma,39.0,Other,Mumbai,
4029,Sara Mehta,47.0,,Mumbai,699347.0
492,Reyansh Gupta,57.0,Female,Bangalore,1361861.0
4906,Aadhya Joshi,36.0,Other,Ahmedabad,288776.0
925,Sai Kumar,22.0,Female,Jaipur,257149.0
1565,Ananya Iyer,37.0,Female,Jaipur,588054.0
196,Shaurya Gupta,24.0,Male,Kolkata,
915,Ananya Kumar,60.0,Other,Chennai,487955.0
4618,Ira Iyer,,Other,Delhi,1492752.0
2662,Diya Mehta,60.0,Male,Surat,1005033.0
1983,Aditya Singh,26.0,,Hyderabad,1656256.0
3055,Sai Gupta,41.0,Other,Jaipur,1813145.0
3500,Reyansh Mehta,68.0,Male,Hyderabad,343587.0
1206,Aadhya Patel,36.0,Male,Ahmedabad,229694.0
2124,Vihaan Das,31.0,Female,Jaipur,1180584.0
4516,Diya Mehta,59.0,Other,Ahmedabad,1870367.0
1055,Reyansh Joshi,52.0,Other,,312992.0
4768,Aarav Mehta,58.0,,Kolkata,671384.0
3956,Aditya Singh,,Other,Kolkata,
1094,Sara Das,,Female,Kolkata,591326.0
1599,Shaurya Iyer,21.0,Female,Hyderabad,739411.0
1099,Myra Iyer,,Other,Pune,1002080.0
4587,Ananya Iyer,,Other,Jaipur,1255558.0
341,Ishaan Gupta,,Other,Bangalore,1948276.0
1351,Ishaan Singh,28.0,Female,Mumbai,564297.0
3037,Krishna Reddy,28.0,Other,Ahmedabad,731540.0
4715,Sara Patel,24.0,Female,Ahmedabad,1358657.0
3833,Sai Mehta,67.0,Other,Chennai,551736.0
71,Aditya Gupta,60.0,Male,Surat,325514.0
1149,Arjun Gupta,19.0,Female,Bangalore,382734.0
259,Vivaan Joshi,,Female,Jaipur,1011392.0
1447,Aadhya Mehta,33.0,Other,Kolkata,1303071.0
3872,Reyansh Das,66.0,Other,Surat,1808093.0
3320,Ishaan Gupta,63.0,Female,Hyderabad,1043148.0
311,Myra Joshi,51.0,Female,Pune,523026.0
2918,Vivaan Mehta,62.0,Other,Surat,1790537.0
4422,Sara Das,58.0,Male,Pune,1118510.0
4578,Sara Joshi,61.0,Other,Chennai,1533579.0
1984,Vihaan Reddy,46.0,Male,Jaipur,442071.0
1037,Shaurya Mehta,30.0,Male,Pune,1469354.0
2675,Reyansh Sharma,55.0,Other,Kolkata,1791625.0
508,Riya Gupta,68.0,Male,Hyderabad,1197730.0
4838,Aanya Kumar,62.0,Male,Bangalore,216204.0
1148,Ira Kumar,57.0,Other,Pune,1451658.0
288,Aarav Singh,35.0,Male,Ahmedabad,
4897,Ananya Reddy,52.0,Male,Delhi,1390986.0
4260,Aanya Mehta,50.0,Other,Ahmedabad,1193524.0
2849,Aanya Mehta,64.0,Male,Delhi,265362.0
12,Sara Patel,41.0,Female,Kolkata,1005942.0
671,Riya Singh,38.0,,Jaipur,448625.0
4461,Diya Das,40.0,Female,Mumbai,1609907.0
2991,Ira Joshi,20.0,Female,Surat,1981746.0
88,Krishna Sharma,46.0,Female,Hyderabad,510422.0
1500,Pari Das,19.0,Male,Hyderabad,352576.0
499,Aarav Kumar,32.0,Other,Hyderabad,1697146.0
1748,Sara Gupta,45.0,Female,Surat,
